time(ms),voltage_0,voltage_1
164.32,0.13916016,4.6520996
166.40001,0.13671875,4.650879
168.48,0.14038086,4.6520996
170.56,0.13793945,4.6484375
172.64,0.13916016,4.649658
174.72002,0.13793945,4.6484375
176.8,0.13916016,4.6520996
178.88,0.13671875,4.6679688
180.96,0.13671875,4.67041
183.04,0.13793945,4.650879
185.12,0.14038086,4.649658
187.20001,0.13793945,4.6484375
189.28001,0.13916016,4.6520996
191.36,0.13793945,4.6484375
193.44,0.13916016,4.6520996
195.52,0.13793945,4.6679688
197.59999,0.13671875,4.67041
199.68001,0.13671875,4.650879
201.76001,0.14038086,4.6520996
203.84,0.13793945,4.650879
205.92,0.14038086,4.6520996
208.00002,0.13793945,4.650879
210.08,0.14038086,4.649658
212.15999,0.13793945,4.67041
214.24,0.13793945,4.6679688
216.31999,0.13671875,4.67041
218.4,0.13793945,4.650879
220.48001,0.13793945,4.6484375
222.56,0.13916016,4.649658
224.63998,0.13793945,4.6679688
226.72,0.13671875,4.6484375
228.80002,0.13671875,4.6679688
230.88002,0.13671875,4.6679688
232.95999,0.13671875,4.6679688
235.04,0.13671875,4.6484375
237.12001,0.13671875,4.650879
239.2,0.14038086,4.671631
241.28001,0.13793945,4.6484375
243.36002,0.13916016,4.649658
245.43999,0.13671875,4.6679688
247.51999,0.13671875,4.6679688
249.6,0.13793945,4.6679688
251.68,0.13671875,4.6484375
253.76001,0.13793945,4.6484375
255.84001,0.13916016,4.649658
257.92,0.13793945,4.650879
260.0,0.14038086,4.6691895
262.08002,0.13793945,4.6679688
264.16,0.13671875,4.67041
266.24,0.13793945,4.6679688
268.32,0.13671875,4.6679688
270.4,0.13793945,4.6484375
272.48,0.13916016,4.649658
274.56003,0.13793945,4.6484375
276.63998,0.13916016,4.649658
278.72,0.13793945,4.6679688
280.80002,0.13671875,4.67041
282.88,0.13793945,4.650879
284.96002,0.14038086,4.649658
287.04,0.13793945,4.650879
289.12,0.14038086,4.649658
291.19998,0.13793945,4.6484375
293.28,0.13916016,4.671631
295.36,0.13671875,4.67041
297.44,0.13793945,4.6679688
299.52002,0.13671875,4.67041
301.6,0.13793945,4.6679688
303.68002,0.13793945,4.650879
305.76004,0.14038086,4.6520996
307.84,0.13671875,4.650879
309.92,0.14038086,4.671631
312.0,0.13793945,4.6679688
314.08,0.1171875,3.7890625
316.16,0.080566406,2.7355957
318.24002,0.05859375,1.9750977
320.31998,0.040283203,1.4477539
322.4,0.02319336,1.0754395
324.48,0.020751953,0.80322266
326.56,0.0036621094,0.60668945
328.64,0.0,0.4711914
330.72003,0.0012207031,0.37109375
332.80002,0.0,0.29296875
334.88,0.0,0.21484375
336.96,0.0,0.17578125
339.03998,0.0024414062,0.13793945
341.12,0.0,0.119628906
343.2,0.0012207031,0.09765625
345.28,0.0,0.080566406
347.36002,0.0012207031,0.05859375
349.44003,0.0,0.05859375
351.52,0.0,0.0390625
353.6,0.0,0.041503906
355.68002,0.0012207031,0.01953125
357.76,0.0,0.021972656
359.84003,0.0036621094,0.020751953
361.92,0.0,0.021972656
364.0,0.0012207031,0.01953125
366.08,0.0,0.021972656
368.16,0.0012207031,0.01953125
370.24,0.0,0.01953125
372.32,0.0,0.0
374.40002,0.0,0.0024414062
376.48,0.0036621094,0.0012207031
378.56003,0.0,0.0
380.64,0.0024414062,0.0012207031
382.72,0.0,0.0
384.80002,0.0024414062,0.0012207031
386.88,0.0,0.0024414062
388.96,0.0012207031,0.0
391.04,0.0,0.0024414062
393.12003,0.0012207031,0.0
395.19998,0.0,0.0024414062
397.28,0.0012207031,0.0
399.36002,0.0,0.0
401.44,0.0,0.0
403.52002,0.0,0.0024414062
405.59998,0.0012207031,0.0
407.68,0.0,0.0024414062
409.76,0.0012207031,0.0
411.84,0.0,0.0
413.92,0.0,0.0
416.00003,0.0,0.0
418.08,0.0,0.0
420.16,0.0,0.0
422.24002,0.0,0.0
424.31998,0.0,0.0
426.4,0.0,0.0
428.48,0.0,0.0
430.56003,0.0,0.0
432.63998,0.0,0.0
434.72,0.0,0.0
436.8,0.0,0.0
438.88,0.0,0.0
440.96002,0.0,0.0
443.03998,0.0,0.0
445.12,0.0,0.0
447.2,0.0,0.0
449.27997,0.0,0.0
451.36,0.0,0.0
453.44,0.0,0.0
455.52002,0.0,0.0
457.60004,0.0,0.0
459.68,0.0,0.0
461.76004,0.0,0.0
463.84,0.0,0.0
465.91998,0.0,0.0
468.00003,0.0,0.0
470.08,0.0,0.0
472.16,0.0,0.0
474.24002,0.0,0.0
476.32004,0.0,0.0
478.4,0.0,0.0
480.48,0.0,0.0
482.56003,0.0,0.0
484.63998,0.0,0.0
486.72003,0.0,0.0
488.8,0.0,0.0
490.87997,0.0,0.0
492.96002,0.0,0.0
495.03998,0.0,0.0
497.12,0.0,0.0
499.2,0.0,0.0
501.28003,0.0,0.0
503.36,0.0,0.0
505.44003,0.0,0.0
507.52002,0.0,0.0
509.59998,0.0,0.0
511.68002,0.0,0.0
513.76,0.0,0.0
515.84,0.0,0.0
517.92004,0.0,0.0
520.0,0.0,0.0
522.08,0.0,0.0
524.16003,0.0,0.0
526.24,0.0,0.0
528.32,0.0,0.0
530.4,0.0,0.0
532.48,0.0,0.0
534.56,0.0,0.0
536.64,0.0,0.0
538.72,0.0,0.0
540.8,0.0,0.0
542.88,0.0,0.0
544.96,0.0,0.0
547.04,0.0,0.0
549.12006,0.0,0.0
551.2,0.0,0.0
553.27997,0.0,0.0
555.36005,0.0,0.0
557.44,0.0,0.0
559.52,0.0,0.0
561.60004,0.0,0.0
563.68005,0.0,0.546875
565.76,0.020751953,1.6601562
567.84,0.05859375,2.421875
569.92004,0.078125,2.9907227
572.0,0.0793457,3.3813477
574.08,0.09887695,3.6914062
576.16,0.09765625,3.9086914
578.24,0.1171875,4.0820312
580.32,0.1171875,4.20166
582.39996,0.119628906,4.300537
584.48,0.1184082,4.3554688
586.56,0.12084961,4.4177246
588.64,0.14038086,4.4543457
590.72,0.12084961,4.493408
592.80005,0.119628906,4.534912
594.88,0.12084961,4.5544434
596.95996,0.13793945,4.5703125
599.04004,0.13671875,4.5898438
601.12,0.13671875,4.5898438
603.2,0.13793945,4.592285
605.28,0.14038086,4.613037
607.36005,0.13793945,4.609375
609.44,0.13916016,4.6105957
611.5201,0.13671875,4.6313477
613.60004,0.13793945,4.6313477
615.68,0.13793945,4.6289062
617.76,0.13916016,4.630127
619.84,0.13671875,4.6289062
621.92004,0.13916016,4.630127
